sää-ra-sest,"    ""sää-ra-see"" Lst P dem sg el","    ""sää-ra-see"" Lst P invalid sg el"
säära-seks,"    ""säära-see"" Lks P dem sg tr","    ""säära-see"" Lks P invalid sg tr"
sääsehammustuse-taolist,"    ""sääse_hammustuse-taoline"" Lt P dem sg part","    ""sääse_hammustuse-taoline"" Lt P invalid sg part"
sääst-li-ku-ma,"    ""sääst-li-ku-mina"" L0 P pers ps1 sg nom","    ""sääst-li-ku-mina"" L0 P invalid sg nom"
sääst-ma,"    ""sääst-mina"" L0 P pers ps1 sg nom","    ""sääst-mina"" L0 P invalid sg nom"
sõ-nad,"    ""sõ-tema"" Ld P pers ps3 pl nom","    ""sõ-tema"" Ld P invalid pl nom"
sõb-ran-nad,"    ""sõb-ran-tema"" Ld P pers ps3 pl nom","    ""sõb-ran-tema"" Ld P invalid pl nom"
sõdima.me,"    ""sõdima._mina"" L0 P pers ps1 pl gen","    ""sõdima._mina"" L0 P invalid pl gen"
sõi-ma,"    ""sõ+i-mina"" L0 P pers ps1 sg nom","    ""sõ+i-mina"" L0 P invalid sg nom"
sõidurõõ-mu,"    ""sõidurõõ-mina"" L0 P pers ps1 sg gen","    ""sõidurõõ-mina"" L0 P invalid sg gen"
sõit-ma,"    ""sõit-mina"" L0 P pers ps1 sg nom","    ""sõit-mina"" L0 P invalid sg nom"
sõit-mi-seks,"    ""sõit-mi-see"" Lks P dem sg tr","    ""sõit-mi-see"" Lks P invalid sg tr"
sõit-mi-sel,"    ""sõit-mi-see"" Ll P dem sg ad","    ""sõit-mi-see"" Ll P invalid sg ad"
sõitja.ta,"    ""sõitja._tema"" L0 P pers ps3 sg gen","    ""sõitja._tema"" L0 P invalid sg gen"
sõitmi-seks,"    ""sõitmi-see"" Lks P dem sg tr","    ""sõitmi-see"" Lks P invalid sg tr"
sõitmi-sest,"    ""sõitmi-see"" Lst P dem sg el","    ""sõitmi-see"" Lst P invalid sg el"
sõl-me,"    ""sõl-mina"" L0 P pers ps1 pl gen","    ""sõl-mina"" L0 P invalid pl gen"
sõl-mida,"    ""sõl-mis"" Lda P inter rel pl part","    ""sõl-mis"" Lda P invalid pl part"
sõl-mis,"    ""sõl-mis"" L0 P inter rel pl nom","    ""sõl-mis"" L0 P invalid pl nom"
sõlmi-ma,"    ""sõlmi-mina"" L0 P pers ps1 sg nom","    ""sõlmi-mina"" L0 P invalid sg nom"
sõltu-ma,"    ""sõltu-mina"" L0 P pers ps1 sg nom","    ""sõltu-mina"" L0 P invalid sg nom"
sõna-FAISM-mis,"    ""sõna-FAISM-mis"" L0 P inter rel pl nom","    ""sõna-FAISM-mis"" L0 P invalid pl nom"
sõnasse.tema,"    ""sõnasse._tema"" L0 P pers ps3 sg gen","    ""sõnasse._tema"" L0 P invalid sg gen"
sõnu-mina,"    ""sõnu-mina"" L0 P pers ps1 sg nom","    ""sõnu-mina"" L0 P invalid sg nom"
sõr-me,"    ""sõr-mina"" L0 P pers ps1 pl gen","    ""sõr-mina"" L0 P invalid pl gen"
sõr-mus,"    ""sõr-mina"" Ls P pers ps1 sg in","    ""sõr-mina"" Ls P invalid sg in"
söö-ma,"    ""söö-mina"" L0 P pers ps1 sg nom","    ""söö-mina"" L0 P invalid sg nom"
söötmi-seks,"    ""söötmi-see"" Lks P dem sg tr","    ""söötmi-see"" Lks P invalid sg tr"
sügavu-ses,"    ""sügavu-see"" Ls P dem sg in","    ""sügavu-see"" Ls P invalid sg in"
sügi-sel,"    ""sügi-see"" Ll P dem sg ad","    ""sügi-see"" Ll P invalid sg ad"
sügi-sest,"    ""sügi-see"" Lst P dem sg el","    ""sügi-see"" Lst P invalid sg el"
sümboleid.me,"    ""sümboleid._mina"" L0 P pers ps1 pl gen","    ""sümboleid._mina"" L0 P invalid pl gen"
sün-ni-tu-sel,"    ""sün-ni-tu-see"" Ll P dem sg ad","    ""sün-ni-tu-see"" Ll P invalid sg ad"
sünd-mus,"    ""sünd-mina"" Ls P pers ps1 sg in","    ""sünd-mina"" Ls P invalid sg in"
sünd-must,"    ""sünd-mina"" Lst P pers ps1 sg el","    ""sünd-mina"" Lst P invalid sg el"
sünnid.ma,"    ""sünnid._mina"" L0 P pers ps1 sg nom","    ""sünnid._mina"" L0 P invalid sg nom"
süstee-me,"    ""süstee-mina"" L0 P pers ps1 pl gen","    ""süstee-mina"" L0 P invalid pl gen"
süttinud.seda,"    ""süttinud._see"" Lda P dem sg part","    ""süttinud._see"" Lda P invalid sg part"
süvenemisvõi-me,"    ""süvenemis_või-mina"" L0 P pers ps1 pl gen","    ""süvenemis_või-mina"" L0 P invalid pl gen"
süüdla-seks,"    ""süüdla-see"" Lks P dem sg tr","    ""süüdla-see"" Lks P invalid sg tr"
t-teie,"    ""t-sina"" L0 P pers ps2 pl gen","    ""t-sina"" L0 P invalid pl gen"
tEIE,"    ""sina"" L0 P pers ps2 pl gen","    ""sina"" L0 P ps2 pl gen"
tEMA,"    ""tema"" L0 P pers ps3 sg gen","    ""tema"" L0 P ps3 sg gen"
tMis,"    ""t_mis"" L0 P inter rel pl nom","    ""t_mis"" L0 P invalid pl nom"
tTGA-IgA,"    ""tTGA-iga"" L0 P det sg gen","    ""tTGA-iga"" L0 P invalid sg gen"
ta,"    ""tema"" L0 P pers ps3 sg gen","    ""tema"" L0 P ps3 sg gen"
ta-,"    ""tema"" L0 P pers ps3 sg gen","    ""tema"" L0 P ps3 sg gen"
ta-ga-ruu-mis,"    ""ta-ga-ruu-mis"" L0 P inter rel pl nom","    ""ta-ga-ruu-mis"" L0 P invalid pl nom"
ta-ga-si-ke-ri-mi-sel,"    ""ta-ga-si-ke-ri-mi-see"" Ll P dem sg ad","    ""ta-ga-si-ke-ri-mi-see"" Ll P invalid sg ad"
ta-ga-ti-sel,"    ""ta-ga-ti-see"" Ll P dem sg ad","    ""ta-ga-ti-see"" Ll P invalid sg ad"
ta-gu-sest,"    ""ta-gu-see"" Lst P dem sg el","    ""ta-gu-see"" Lst P invalid sg el"
ta-kis-tu-seks,"    ""ta-kis-tu-see"" Lks P dem sg tr","    ""ta-kis-tu-see"" Lks P invalid sg tr"
ta-lu-ni-kel,"    ""ta-lu-ni-kes"" Ll P inter rel sg ad","    ""ta-lu-ni-kes"" Ll P invalid sg ad"
ta-se-me,"    ""ta-se-mina"" L0 P pers ps1 pl gen","    ""ta-se-mina"" L0 P invalid pl gen"
ta-su,"    ""ta-sina"" L0 P pers ps2 sg gen","    ""ta-sina"" L0 P invalid sg gen"
ta-va-li-seks,"    ""ta-va-li-see"" Lks P dem sg tr","    ""ta-va-li-see"" Lks P invalid sg tr"
ta-va-li-selt,"    ""ta-va-li-see"" Llt P dem sg abl","    ""ta-va-li-see"" Llt P invalid sg abl"
ta-va-li-sest,"    ""ta-va-li-see"" Lst P dem sg el","    ""ta-va-li-see"" Lst P invalid sg el"
ta-vapä-ra-selt,"    ""ta-vapä-ra-see"" Llt P dem sg abl","    ""ta-vapä-ra-see"" Llt P invalid sg abl"
ta-vapä-ra-sest,"    ""ta-vapä-ra-see"" Lst P dem sg el","    ""ta-vapä-ra-see"" Lst P invalid sg el"
taL,"    ""tema"" Ll P pers ps3 sg ad","    ""tema"" Ll P ps3 sg ad"
taan-la-sest,"    ""taan-la-see"" Lst P dem sg el","    ""taan-la-see"" Lst P invalid sg el"
taasühi-ne-mi-sel,"    ""taasühi-ne-mi-see"" Ll P dem sg ad","    ""taasühi-ne-mi-see"" Ll P invalid sg ad"
tabamu-sest,"    ""tabamu-see"" Lst P dem sg el","    ""tabamu-see"" Lst P invalid sg el"
tabulatuuris.mina,"    ""tabulatuuris._mina"" L0 P pers ps1 sg nom","    ""tabulatuuris._mina"" L0 P invalid sg nom"
taevamanna-taolisse,"    ""taeva_manna-taoline"" Lse P dem sg adit","    ""taeva_manna-taoline"" Lse P invalid sg adit"
tagasi-mul,"    ""tagasi-mina"" Ll P pers ps1 sg ad","    ""tagasi-mina"" Ll P invalid sg ad"
tagasisaami-seks,"    ""tagasi_saami-see"" Lks P dem sg tr","    ""tagasi_saami-see"" Lks P invalid sg tr"
tagastami-ses,"    ""tagastami-see"" Ls P dem sg in","    ""tagastami-see"" Ls P invalid sg in"
tagi,"    ""tema"" L0gi P pers ps3 sg gen","    ""tema"" L0gi P ps3 sg gen"
tagu-sest,"    ""tagu-see"" Lst P dem sg el","    ""tagu-see"" Lst P invalid sg el"
taha-kõigest,"    ""taha-kõik"" Lst P det sg el","    ""taha-kõik"" Lst P invalid sg el"
taha-me,"    ""taha-mina"" L0 P pers ps1 pl gen","    ""taha-mina"" L0 P invalid pl gen"
taha.tal,"    ""taha._tema"" Ll P pers ps3 sg ad","    ""taha._tema"" Ll P invalid sg ad"
tahad.keegi,"    ""tahad._keegi"" L0 P indef sg nom","    ""tahad._keegi"" L0 P invalid sg nom"
tahan-seda,"    ""taha+n-see"" Lda P dem sg part","    ""taha+n-see"" Lda P invalid sg part"
tahan.seda,"    ""tahan._see"" Lda P dem sg part","    ""tahan._see"" Lda P invalid sg part"
tai-me-,"    ""tai-mina"" L0 P pers ps1 pl gen","    ""tai-mina"" L0 P invalid pl gen"
takis-tas,"    ""takis-tema"" Ls P pers ps3 sg in","    ""takis-tema"" Ls P invalid sg in"
takistatakse.neid,"    ""takistatakse._see"" Ld P dem pl part","    ""takistatakse._see"" Ld P invalid pl part"
taksoga.teiseks,"    ""taksoga._teine"" Lks P dem sg tr","    ""taksoga._teine"" Lks P invalid sg tr"
tal,"    ""tema"" Ll P pers ps3 sg ad","    ""tema"" Ll P ps3 sg ad"
tal-,"    ""tema"" Ll P pers ps3 sg ad","    ""tema"" Ll P ps3 sg ad"
tal-vi-tu-mis-,"    ""tal-vi-tu-mis"" L0 P inter rel pl nom","    ""tal-vi-tu-mis"" L0 P invalid pl nom"
taldrikuid-tasse,"    ""taldriku+id-tema"" Lsse P pers ps3 sg ill","    ""taldriku+id-tema"" Lsse P invalid sg ill"
talgi,"    ""tema"" Llgi P pers ps3 sg ad","    ""tema"" Llgi P ps3 sg ad"
tali-OMi,"    ""tali-oma"" Li P pos det refl pl part","    ""tali-oma"" Li P invalid pl part"
tali-OMiks,"    ""tali-oma"" Liks P pos det refl pl tr","    ""tali-oma"" Liks P invalid pl tr"
talle,"    ""tema"" Llle P pers ps3 sg all","    ""tema"" Llle P ps3 sg all"
talle-,"    ""tema"" Llle P pers ps3 sg all","    ""tema"" Llle P ps3 sg all"
tallegi,"    ""tema"" Lllegi P pers ps3 sg all","    ""tema"" Lllegi P ps3 sg all"
tallle,"    ""tema"" Llle P pers ps3 sg all","    ""tema"" Llle P ps3 sg all"
talt,"    ""tema"" Llt P pers ps3 sg abl","    ""tema"" Llt P ps3 sg abl"
tam-me,"    ""tam-mina"" L0 P pers ps1 pl gen","    ""tam-mina"" L0 P invalid pl gen"
tan-ki-ma,"    ""tan-ki-mina"" L0 P pers ps1 sg nom","    ""tan-ki-mina"" L0 P invalid sg nom"
taoli-ses,"    ""taoli-see"" Ls P dem sg in","    ""taoli-see"" Ls P invalid sg in"
taot-le-ma,"    ""taot-le-mina"" L0 P pers ps1 sg nom","    ""taot-le-mina"" L0 P invalid sg nom"
taot-le-si-me,"    ""taot-le-si-mina"" L0 P pers ps1 pl gen","    ""taot-le-si-mina"" L0 P invalid pl gen"
taotlemi-seks,"    ""taotlemi-see"" Lks P dem sg tr","    ""taotlemi-see"" Lks P invalid sg tr"
tapmi-ses,"    ""tapmi-see"" Ls P dem sg in","    ""tapmi-see"" Ls P invalid sg in"
tar-bi-mi-sest,"    ""tar-bi-mi-see"" Lst P dem sg el","    ""tar-bi-mi-see"" Lst P invalid sg el"
tarbimisega-seda,"    ""tarbimise+ga-see"" Lda P pos det refl sg part","    ""tarbimise+ga-see"" Lda P invalid sg part"
tartlas-te,"    ""tartlas-sina"" L0 P pers ps2 pl gen","    ""tartlas-sina"" L0 P invalid pl gen"
tartus.kõik,"    ""tartus._kõik"" L0 P det pl nom","    ""tartus._kõik"" L0 P invalid pl nom"
tas,"    ""tema"" Ls P pers ps3 sg in","    ""tema"" Ls P ps3 sg in"
tasakaalustamata-see,"    ""tasa_kaalustamata-see"" L0 P dem sg nom","    ""tasa_kaalustamata-see"" L0 P invalid sg nom"
tasanaastu-taolisel,"    ""tasa_naastu-taoline"" Ll P dem sg ad","    ""tasa_naastu-taoline"" Ll P invalid sg ad"
tasemele.teine,"    ""tasemele._teine"" L0 P dem sg nom","    ""tasemele._teine"" L0 P invalid sg nom"
taski,"    ""tema"" Lski P pers ps3 sg in","    ""tema"" Lski P ps3 sg in"
tasse,"    ""tema"" Lsse P pers ps3 sg ill","    ""tema"" Lsse P ps3 sg ill"
tast,"    ""tema"" Lst P pers ps3 sg el","    ""tema"" Lst P ps3 sg el"
tasub.mingid,"    ""tasub._mingi"" Ld P indef pl nom","    ""tasub._mingi"" Ld P invalid pl nom"
tasumi-sel,"    ""tasumi-see"" Ll P dem sg ad","    ""tasumi-see"" Ll P invalid sg ad"
tat-too,"    ""tat-too"" L0 P dem sg nom","    ""tat-too"" L0 P invalid sg nom"
taus-tal,"    ""taus-tema"" Ll P pers ps3 sg ad","    ""taus-tema"" Ll P invalid sg ad"
tavali-selt,"    ""tavali-see"" Llt P dem sg abl","    ""tavali-see"" Llt P invalid sg abl"
tavali-sest,"    ""tavali-see"" Lst P dem sg el","    ""tavali-see"" Lst P invalid sg el"
tavapära-sest,"    ""tava_pära-see"" Lst P dem sg el","    ""tava_pära-see"" Lst P invalid sg el"
te,"    ""sina"" L0 P pers ps2 pl gen","    ""sina"" L0 P ps2 pl gen"
te-,"    ""sina"" L0 P pers ps2 pl gen","    ""sina"" L0 P ps2 pl gen"
te-e-ma,"    ""te-e-mina"" L0 P pers ps1 sg nom","    ""te-e-mina"" L0 P invalid sg nom"
te-ge-le-ma,"    ""te-ge-le-mina"" L0 P pers ps1 sg nom","    ""te-ge-le-mina"" L0 P invalid sg nom"
te-ge-le-mi-seks,"    ""te-ge-le-mi-see"" Lks P dem sg tr","    ""te-ge-le-mi-see"" Lks P invalid sg tr"
te-ge-lik-ku-ses,"    ""te-ge-lik-ku-see"" Ls P dem sg in","    ""te-ge-lik-ku-see"" Ls P invalid sg in"
te-ge-ma,"    ""te-ge-mina"" L0 P pers ps1 sg nom","    ""te-ge-mina"" L0 P invalid sg nom"
te-ge-mi-seks,"    ""te-ge-mi-see"" Lks P dem sg tr","    ""te-ge-mi-see"" Lks P invalid sg tr"
te-ge-mi-sel,"    ""te-ge-mi-see"" Ll P dem sg ad","    ""te-ge-mi-see"" Ll P invalid sg ad"
te-ge-vu-seks,"    ""te-ge-vu-see"" Lks P dem sg tr","    ""te-ge-vu-see"" Lks P invalid sg tr"
te-ge-vu-sest,"    ""te-ge-vu-see"" Lst P dem sg el","    ""te-ge-vu-see"" Lst P invalid sg el"
te-gut-se-ma,"    ""te-gut-se-mina"" L0 P pers ps1 sg nom","    ""te-gut-se-mina"" L0 P invalid sg nom"
te-ha-ses,"    ""te-ha-see"" Ls P dem sg in","    ""te-ha-see"" Ls P invalid sg in"
te-ki-ta-mi-sel,"    ""te-ki-ta-mi-see"" Ll P dem sg ad","    ""te-ki-ta-mi-see"" Ll P invalid sg ad"
te-ki-tas,"    ""te-ki-tema"" Ls P pers ps3 sg in","    ""te-ki-tema"" Ls P invalid sg in"
te-ma,"    ""te-mina"" L0 P pers ps1 sg nom","    ""te-mina"" L0 P invalid sg nom"
te-tema,"    ""te-tema"" L0 P pers ps3 sg gen","    ""te-tema"" L0 P invalid sg gen"
tea-mitmenda,"    ""tea-mitmes"" L0 P inter rel indef sg gen","    ""tea-mitmes"" L0 P invalid sg gen"
tea-seda-kõik,"    ""tea-se+da-kõik"" L0 P det pl nom","    ""tea-se+da-kõik"" L0 P invalid pl nom"
tea-tas,"    ""tea-tema"" Ls P pers ps3 sg in","    ""tea-tema"" Ls P invalid sg in"
tea-vi-ta-mi-sel,"    ""tea-vi-ta-mi-see"" Ll P dem sg ad","    ""tea-vi-ta-mi-see"" Ll P invalid sg ad"
teab-kelle,"    ""tea+b-kes"" L0 P inter rel pl gen","    ""tea+b-kes"" L0 P invalid pl gen"
teab-kellele,"    ""tea+b-kes"" Lle P inter rel pl all","    ""tea+b-kes"" Lle P invalid pl all"
teab-millises,"    ""tea+b-milline"" Ls P rel sg in","    ""tea+b-milline"" Ls P invalid sg in"
teab-mis,"    ""tea+b-mis"" L0 P inter rel pl nom","    ""tea+b-mis"" L0 P invalid pl nom"
teab-mis-palju,"    ""tea+b-mis-palju"" L0 P indef sg gen","    ""tea+b-mis-palju"" L0 P invalid sg gen"
teab-mitmendat,"    ""tea+b-mitmes"" Lt P inter rel indef sg part","    ""tea+b-mitmes"" Lt P invalid sg part"
teab-mitmes,"    ""tea+b-mitmes"" L0 P inter rel indef sg nom","    ""tea+b-mitmes"" L0 P invalid sg nom"
teab-veel-kes,"    ""tea+b-veel-kes"" L0 P inter rel pl nom","    ""tea+b-veel-kes"" L0 P invalid pl nom"
teab-veel-mida,"    ""tea+b-veel-mis"" Lda P inter rel pl part","    ""tea+b-veel-mis"" Lda P invalid pl part"
teab-veel-milleks,"    ""tea+b-veel-mis"" Lks P inter rel pl tr","    ""tea+b-veel-mis"" Lks P invalid pl tr"
teab-veel-millest,"    ""tea+b-veel-mis"" Lst P inter rel pl el","    ""tea+b-veel-mis"" Lst P invalid pl el"
teab-veel-milliste,"    ""tea+b-veel-milline"" Lte P rel pl gen","    ""tea+b-veel-milline"" Lte P invalid pl gen"
teab.mul,"    ""teab._mina"" Ll P pers ps1 sg ad","    ""teab._mina"" Ll P invalid sg ad"
tead-kyll-mille,"    ""tead-kyll-mis"" L0 P inter rel pl gen","    ""tead-kyll-mis"" L0 P invalid pl gen"
tead-küll-kes,"    ""tead-küll-kes"" L0 P inter rel pl nom","    ""tead-küll-kes"" L0 P invalid pl nom"
tead-küll-mida,"    ""tead-küll-mis"" Lda P inter rel pl part","    ""tead-küll-mis"" Lda P invalid pl part"
tead-lik-ku-sest,"    ""tead-lik-ku-see"" Lst P dem sg el","    ""tead-lik-ku-see"" Lst P invalid sg el"
tead-ma,"    ""tead-mina"" L0 P pers ps1 sg nom","    ""tead-mina"" L0 P invalid sg nom"
teadagi-millega,"    ""teadagi-mis"" Lga P inter rel pl kom","    ""teadagi-mis"" Lga P invalid pl kom"
teadlas-te,"    ""teadlas-sina"" L0 P pers ps2 pl gen","    ""teadlas-sina"" L0 P invalid pl gen"
teadmatu-ses,"    ""teadmatu-see"" Ls P dem sg in","    ""teadmatu-see"" Ls P invalid sg in"
teadvu-ses,"    ""teadvu-see"" Ls P dem sg in","    ""teadvu-see"" Ls P invalid sg in"
teate-küll-mis,"    ""teate-küll-mis"" L0 P inter rel pl nom","    ""teate-küll-mis"" L0 P invalid pl nom"
teda,"    ""tema"" Lda P pers ps3 sg part","    ""tema"" Lda P ps3 sg part"
teda-toda,"    ""te+da-too"" Lda P dem sg part","    ""te+da-too"" Lda P invalid sg part"
tedagi,"    ""tema"" Ldagi P pers ps3 sg part","    ""tema"" Ldagi P ps3 sg part"
tee-ise,"    ""tee-ise"" L0 P pos det refl pl nom","    ""tee-ise"" L0 P invalid pl nom"
tee-ma,"    ""tee-mina"" L0 P pers ps1 sg nom","    ""tee-mina"" L0 P invalid sg nom"
tee-ni-ma,"    ""tee-ni-mina"" L0 P pers ps1 sg nom","    ""tee-ni-mina"" L0 P invalid sg nom"
tee-nin-dus-jaa-ma,"    ""tee-nin-dus-jaa-mina"" L0 P pers ps1 sg nom","    ""tee-nin-dus-jaa-mina"" L0 P invalid sg nom"
tee-nis-tu-sest,"    ""tee-nis-tu-see"" Lst P dem sg el","    ""tee-nis-tu-see"" Lst P invalid sg el"
tee-seda-ei-tea-mida,"    ""tee-se+da-ei-tea-mis"" Lda P inter rel pl part","    ""tee-se+da-ei-tea-mis"" Lda P invalid pl part"
tee-teid,"    ""tee-sina"" Ld P pers ps2 pl part","    ""tee-sina"" Ld P invalid pl part"
tee_midagi,"    ""tee__miski"" Ldagi P indef sg part","    ""tee__miski"" Ldagi P invalid sg part"
teekondaKõik,"    ""teekonda_kõik"" L0 P det pl nom","    ""teekonda_kõik"" L0 P invalid pl nom"
teeksid.ma,"    ""teeksid._mina"" L0 P pers ps1 sg nom","    ""teeksid._mina"" L0 P invalid sg nom"
teel.selline,"    ""teel._selline"" L0 P dem sg nom","    ""teel._selline"" L0 P invalid sg nom"
teema.ise,"    ""teema._ise"" L0 P pos det refl pl nom","    ""teema._ise"" L0 P invalid pl nom"
teemal-mis,"    ""teema+l-mis"" L0 P inter rel pl nom","    ""teema+l-mis"" L0 P invalid pl nom"
teemat.mingid,"    ""teemat._mingi"" Ld P indef pl nom","    ""teemat._mingi"" Ld P invalid pl nom"
teeme-ise,"    ""tee+me-ise"" L0 P pos det refl pl nom","    ""tee+me-ise"" L0 P invalid pl nom"
teen-kõik-ise,"    ""tee+n-kõik-ise"" L0 P pos det refl pl nom","    ""tee+n-kõik-ise"" L0 P invalid pl nom"
teeni-ma,"    ""teeni-mina"" L0 P pers ps1 sg nom","    ""teeni-mina"" L0 P invalid sg nom"
teenu-seks,"    ""teenu-see"" Lks P dem sg tr","    ""teenu-see"" Lks P invalid sg tr"
teex-talle-ma-ei-tea-mida,"    ""teex-talle-ma-ei-tea-mis"" Lda P inter rel pl part","    ""teex-talle-ma-ei-tea-mis"" Lda P invalid pl part"
tege-ma,"    ""tege-mina"" L0 P pers ps1 sg nom","    ""tege-mina"" L0 P invalid sg nom"
tegela-seks,"    ""tegela-see"" Lks P dem sg tr","    ""tegela-see"" Lks P invalid sg tr"
tegelase-mina,"    ""tegelase-mina"" L0 P pers ps1 sg nom","    ""tegelase-mina"" L0 P invalid sg nom"
tegelikult.seda,"    ""tegelikult._see"" Lda P dem sg part","    ""tegelikult._see"" Lda P invalid sg part"
tegemi-sel,"    ""tegemi-see"" Ll P dem sg ad","    ""tegemi-see"" Ll P invalid sg ad"
tegevteenistu-sest,"    ""tegevteenistu-see"" Lst P dem sg el","    ""tegevteenistu-see"" Lst P invalid sg el"
tegevu-sest,"    ""tegevu-see"" Lst P dem sg el","    ""tegevu-see"" Lst P invalid sg el"
tegevusrõõ-mu,"    ""tegevusrõõ-mina"" L0 P pers ps1 sg gen","    ""tegevusrõõ-mina"" L0 P invalid sg gen"
tegi,"    ""sina"" L0gi P pers ps2 pl gen","    ""sina"" L0gi P ps2 pl gen"
teha-mis,"    ""teh+a-mis"" L0 P inter rel pl nom","    ""teh+a-mis"" L0 P invalid pl nom"
teha-sest,"    ""teh+a-see"" Lst P dem sg el","    ""teh+a-see"" Lst P invalid sg el"
teha.mõned,"    ""teha._mõni"" Ld P indef pl nom","    ""teha._mõni"" Ld P invalid pl nom"
teha.sest,"    ""teha._see"" Lst P dem sg el","    ""teha._see"" Lst P invalid sg el"
tehases-vabrikus-milles,"    ""tehase+s-vabriku+s-mis"" Ls P inter rel pl in","    ""tehase+s-vabriku+s-mis"" Ls P invalid pl in"
tehnili-selt,"    ""tehnili-see"" Llt P dem sg abl","    ""tehnili-see"" Llt P invalid sg abl"
tehtud.ma,"    ""tehtud._mina"" L0 P pers ps1 sg nom","    ""tehtud._mina"" L0 P invalid sg nom"
tei-ne-teist,"    ""tei-ne-sina"" Lst P pers ps2 pl el","    ""tei-ne-sina"" Lst P invalid pl el"
tei-sel,"    ""tei-see"" Ll P dem sg ad","    ""tei-see"" Ll P invalid sg ad"
tei-selt,"    ""tei-see"" Llt P dem sg abl","    ""tei-see"" Llt P invalid sg abl"
tei-ses,"    ""tei-see"" Ls P dem sg in","    ""tei-see"" Ls P invalid sg in"
tei-sest,"    ""tei-see"" Lst P dem sg el","    ""tei-see"" Lst P invalid sg el"
teid,"    ""sina"" Ld P pers ps2 pl part","    ""sina"" Ld P ps2 pl part"
teid-meid-neid,"    ""tei+d-mei+d-see"" Ld P dem pl part","    ""tei+d-mei+d-see"" Ld P invalid pl part"
teidki,"    ""sina"" Ldki P pers ps2 pl part","    ""sina"" Ldki P ps2 pl part"
teie,"    ""sina"" L0 P pers ps2 pl gen","    ""sina"" L0 P ps2 pl gen"
teie-meie,"    ""teie-mina"" L0 P pers ps1 pl gen","    ""teie-mina"" L0 P invalid pl gen"
teiega,"    ""sina"" Lga P pers ps2 pl kom","    ""sina"" Lga P ps2 pl kom"
teiegagi,"    ""sina"" Lgagi P pers ps2 pl kom","    ""sina"" Lgagi P ps2 pl kom"
teiegi,"    ""sina"" L0gi P pers ps2 pl gen","    ""sina"" L0gi P ps2 pl gen"
teieks,"    ""sina"" Lks P pers ps2 pl tr","    ""sina"" Lks P ps2 pl tr"
teieni,"    ""sina"" Lni P pers ps2 pl term","    ""sina"" Lni P ps2 pl term"
teieta,"    ""sina"" Lta P pers ps2 pl abes","    ""sina"" Lta P ps2 pl abes"
teietagi,"    ""sina"" Ltagi P pers ps2 pl abes","    ""sina"" Ltagi P ps2 pl abes"
teil,"    ""sina"" Ll P pers ps2 pl ad","    ""sina"" Ll P ps2 pl ad"
teile,"    ""sina"" Lle P pers ps2 pl all","    ""sina"" Lle P ps2 pl all"
teile-meile,"    ""tei+le-mina"" Lle P pers ps1 pl all","    ""tei+le-mina"" Lle P invalid pl all"
teilegi,"    ""sina"" Llegi P pers ps2 pl all","    ""sina"" Llegi P ps2 pl all"
teilgi,"    ""sina"" Llgi P pers ps2 pl ad","    ""sina"" Llgi P ps2 pl ad"
teilt,"    ""sina"" Llt P pers ps2 pl abl","    ""sina"" Llt P ps2 pl abl"
teiltki,"    ""sina"" Lltki P pers ps2 pl abl","    ""sina"" Lltki P ps2 pl abl"
teine-teise,"    ""teine-teine"" L0 P dem sg adit","    ""teine-teine"" L0 P invalid sg adit"
teine-teisega,"    ""teine-teine"" Lga P dem sg kom","    ""teine-teine"" Lga P invalid sg kom"
teine-teisel,"    ""teine-teine"" Ll P dem sg ad","    ""teine-teine"" Ll P invalid sg ad"
teine-teisele,"    ""teine-teine"" Lle P dem sg all","    ""teine-teine"" Lle P invalid sg all"
teine-teisest,"    ""teine-teine"" Lst P dem sg el","    ""teine-teine"" Lst P invalid sg el"
teine-teist,"    ""teine-sina"" Lst P pers ps2 pl el","    ""teine-sina"" Lst P invalid pl el"
teine.sul,"    ""teine._sina"" Ll P pers ps2 sg ad","    ""teine._sina"" Ll P invalid sg ad"
teineKõik,"    ""teine_kõik"" L0 P det pl nom","    ""teine_kõik"" L0 P invalid pl nom"
teinetei-sest,"    ""teinetei-see"" Lst P dem sg el","    ""teinetei-see"" Lst P invalid sg el"
teineteise,"    ""teine_teise"" L0 P pos det refl sg adit","    ""teine_teise"" L0 P rec sg adit"
teineteisega,"    ""teine_teise"" Lga P pos det refl sg kom","    ""teine_teise"" Lga P rec sg kom"
teineteisegagi,"    ""teine_teise"" Lgagi P pos det refl sg kom","    ""teine_teise"" Lgagi P rec sg kom"
teineteiseks,"    ""teine_teise"" Lks P pos det refl sg tr","    ""teine_teise"" Lks P rec sg tr"
teineteisel,"    ""teine_teise"" Ll P pos det refl sg ad","    ""teine_teise"" Ll P rec sg ad"
teineteisele,"    ""teine_teise"" Lle P pos det refl sg all","    ""teine_teise"" Lle P rec sg all"
teineteiselt,"    ""teine_teise"" Llt P pos det refl sg abl","    ""teine_teise"" Llt P rec sg abl"
teineteiseni,"    ""teine_teise"" Lni P pos det refl sg term","    ""teine_teise"" Lni P rec sg term"
teineteises,"    ""teine_teise"" Ls P pos det refl sg in","    ""teine_teise"" Ls P rec sg in"
teineteisesse,"    ""teine_teise"" Lsse P pos det refl sg ill","    ""teine_teise"" Lsse P rec sg ill"
teineteisest,"    ""teine_teise"" Lst P pos det refl sg el","    ""teine_teise"" Lst P rec sg el"
